interp_r,interp_d,interp_mp1,interp_mp2
9670,6.563007,7.475757,9.0271
9680,6.56954,7.481496,9.031854
9690,6.576072,7.487237,9.03661
9700,6.582605,7.49298,9.041368
9710,6.589139,7.498724,9.046129
9720,6.595672,7.504469,9.050892
9730,6.602205,7.510216,9.055658
9740,6.608739,7.515964,9.060427
9750,6.615273,7.521714,9.065197
9760,6.621808,7.527466,9.06997
9770,6.628342,7.533219,9.074746
9780,6.634877,7.538974,9.079524
9790,6.641412,7.54473,9.084304
9800,6.647947,7.550488,9.089087
9810,6.654483,7.556246,9.093872
9820,6.661018,7.562007,9.098659
9830,6.667554,7.567769,9.103449
9840,6.67409,7.573532,9.10824
9850,6.680627,7.579297,9.113034
9860,6.687164,7.585063,9.117831
9870,6.6937,7.590831,9.12263
9880,6.700238,7.5966,9.127432
9890,6.706775,7.602371,9.132236
9900,6.713313,7.608143,9.137041
9910,6.71985,7.613917,9.14185
9920,6.726388,7.619692,9.146661
9930,6.732926,7.625469,9.151474
9940,6.739465,7.631247,9.156289
9950,6.746004,7.637026,9.161106
9960,6.752542,7.642807,9.165926
9970,6.759082,7.648589,9.170749
9980,6.765621,7.654373,9.175572
9990,6.772161,7.660158,9.180399
10000,6.7787,7.665945,9.185228
10010,6.78524,7.671732,9.19006
10020,6.79178,7.677522,9.194893
10030,6.798321,7.683312,9.199729
10040,6.804862,7.689104,9.204567
10050,6.811402,7.694898,9.209408
10060,6.817944,7.700693,9.214251
10070,6.824485,7.706489,9.219096
10080,6.831026,7.712287,9.223944
10090,6.837568,7.718086,9.228793
10100,6.84411,7.723886,9.233645
10110,6.850652,7.729689,9.2385
