interp_r,interp_d,interp_mp1,interp_mp2
8090,5.566486,6.828477,8.826296
8100,5.572931,6.833735,8.830364
8110,5.579378,6.838994,8.834435
8120,5.585824,6.844256,8.83851
8130,5.592271,6.849521,8.842587
8140,5.598719,6.854787,8.846667
8150,5.605167,6.860057,8.850751
8160,5.611616,6.865329,8.854837
8170,5.618065,6.870603,8.858928
8180,5.624514,6.87588,8.863021
8190,5.630965,6.881159,8.867117
8200,5.637415,6.88644,8.871216
8210,5.643866,6.891724,8.875319
8220,5.650318,6.897009,8.879424
8230,5.65677,6.902298,8.883533
8240,5.663222,6.907589,8.887644
8250,5.669675,6.912882,8.891759
8260,5.676128,6.918178,8.895877
8270,5.682582,6.923476,8.899998
8280,5.689036,6.928777,8.904122
8290,5.695491,6.93408,8.908249
8300,5.701946,6.939384,8.912379
8310,5.708402,6.944692,8.916512
8320,5.714859,6.950001,8.920649
8330,5.721315,6.955313,8.924788
8340,5.727772,6.960628,8.92893
8350,5.73423,6.965944,8.933076
8360,5.740688,6.971263,8.937224
8370,5.747146,6.976584,8.941376
8380,5.753605,6.981908,8.94553
8390,5.760064,6.987234,8.949687
8400,5.766524,6.992562,8.953848
8410,5.772985,6.997893,8.958012
8420,5.779445,7.003226,8.962178
8430,5.785906,7.008561,8.966348
8440,5.792368,7.013898,8.970521
8450,5.79883,7.019238,8.974696
8460,5.805292,7.024579,8.978875
8470,5.811755,7.029923,8.983056
8480,5.818219,7.035269,8.987241
8490,5.824682,7.040618,8.991428
8500,5.831147,7.045969,8.995619
8510,5.837611,7.051322,8.999813
8520,5.844076,7.056677,9.004009
8530,5.850542,7.062034,9.008209
8540,5.857008,7.067394,9.012412
8550,5.863474,7.072756,9.016617
8560,5.869941,7.07812,9.020825
8570,5.876408,7.083487,9.025037
8580,5.882875,7.088855,9.02925
8590,5.889344,7.094225,9.033467
8600,5.895812,7.099598,9.037687
8610,5.902281,7.104973,9.04191
8620,5.90875,7.11035,9.046137
8630,5.91522,7.115729,9.050365
8640,5.92169,7.121111,9.054598
8650,5.928161,7.126494,9.058832
8660,5.934631,7.13188,9.06307
8670,5.941103,7.137269,9.067311
8680,5.947575,7.142659,9.071554
8690,5.954047,7.148051,9.075801
8700,5.960519,7.153446,9.08005
8710,5.966992,7.158843,9.084303
8720,5.973466,7.164241,9.088557
8730,5.979939,7.169642,9.092815
8740,5.986413,7.175045,9.097076
8750,5.992888,7.180449,9.10134
8760,5.999363,7.185856,9.105607
8770,6.005839,7.191266,9.109877
