interp_r,interp_d,interp_mp1,interp_mp2
660,3.471904,10.34266,17.228
670,3.472737,10.34294,17.22816
680,3.473583,10.34323,17.22833
690,3.474441,10.34352,17.22849
700,3.475312,10.34381,17.22867
710,3.476194,10.3441,17.22885
720,3.477089,10.3444,17.22903
730,3.477997,10.3447,17.22922
740,3.478916,10.34501,17.22941
750,3.479847,10.34532,17.2296
760,3.480796,10.34564,17.22979
770,3.48175,10.34596,17.22998
780,3.482718,10.34629,17.23017
790,3.483699,10.34662,17.23036
800,3.484691,10.34695,17.23056
810,3.485696,10.34729,17.23077
820,3.486713,10.34763,17.23098
830,3.487743,10.34798,17.23119
840,3.488784,10.34833,17.2314
850,3.489838,10.34869,17.23162
860,3.490905,10.34905,17.23183
870,3.491983,10.34941,17.23205
880,3.493073,10.34978,17.23226
890,3.494175,10.35015,17.23248
900,3.495295,10.35053,17.23271
910,3.496421,10.35091,17.23294
920,3.49756,10.35129,17.23317
930,3.498711,10.35168,17.23341
940,3.499869,10.35207,17.23365
950,3.501044,10.35247,17.23389
960,3.502231,10.35288,17.23413
970,3.50343,10.35328,17.23437
980,3.504641,10.35369,17.23461
990,3.505864,10.3541,17.23486
1000,3.507098,10.35452,17.23511
1010,3.508345,10.35495,17.23536
1020,3.509604,10.35537,17.23562
1030,3.510875,10.3558,17.23588
1040,3.512158,10.35624,17.23615
1050,3.513453,10.35667,17.23642
1060,3.51476,10.35712,17.23668
1070,3.51608,10.35756,17.23695
1080,3.517407,10.35802,17.23721
1090,3.51875,10.35847,17.23748
1100,3.520104,10.35893,17.23776
1110,3.521471,10.3594,17.23804
1120,3.522847,10.35987,17.23832
1130,3.524237,10.36034,17.23861
1140,3.525638,10.36081,17.2389
1150,3.527051,10.36129,17.23919
1160,3.528476,10.36178,17.23948
1170,3.529915,10.36227,17.23978
1180,3.531361,10.36276,17.24007
1190,3.532821,10.36326,17.24036
1200,3.534295,10.36376,17.24066
1210,3.535776,10.36427,17.24096
1220,3.537272,10.36478,17.24127
1230,3.538778,10.3653,17.24158
1240,3.540297,10.36581,17.24189
1250,3.541827,10.36633,17.2422
1260,3.543368,10.36686,17.24252
1270,3.544921,10.36739,17.24284
1280,3.546488,10.36793,17.24316
1290,3.548067,10.36847,17.24349
1300,3.549653,10.36901,17.24382
1310,3.55125,10.36956,17.24415
1320,3.552863,10.37011,17.24448
1330,3.554485,10.37067,17.24481
1340,3.556119,10.37123,17.24514
1350,3.557764,10.37179,17.24548
1360,3.559421,10.37236,17.24582
1370,3.561089,10.37293,17.24617
1380,3.562771,10.37351,17.24652
1390,3.564461,10.37409,17.24687
1400,3.566167,10.37467,17.24722
1410,3.567879,10.37526,17.24758
1420,3.569604,10.37586,17.24793
1430,3.571342,10.37645,17.24829
1440,3.573089,10.37706,17.24865
1450,3.574848,10.37767,17.24902
1460,3.576619,10.37828,17.24938
1470,3.578401,10.3789,17.24976
1480,3.580199,10.37952,17.25013
1490,3.582002,10.38014,17.25051
1500,3.583817,10.38076,17.25088
1510,3.585643,10.38139,17.25126
1520,3.587481,10.38202,17.25164
1530,3.58933,10.38266,17.25203
1540,3.59119,10.38331,17.25241
1550,3.593062,10.38396,17.2528
1560,3.594946,10.38461,17.25319
1570,3.59684,10.38527,17.25359
1580,3.598745,10.38593,17.25399
1590,3.600661,10.38659,17.25439
1600,3.602588,10.38725,17.2548
1610,3.604526,10.38792,17.2552
1620,3.606476,10.3886,17.2556
1630,3.608436,10.38928,17.25601
1640,3.61041,10.38997,17.25642
1650,3.612394,10.39066,17.25684
